course_id,course_title,url,platform,subject,level,num_subscribers,num_reviews,rating,num_lectures,content_duration,instructor,language,tags,course_type,learning_path,playlist_id,skill_level_score,popularity_score,last_updated
CRS_4520,Modern Natural Language Processing Topic 10 for Natural Language Processing,https://www.geeksforgeeks.com/course/modern-natural-language-processing-topic-10-for-natural-822,GeeksforGeeks,Natural Language Processing,Advanced,9320,398,4.4,233,29,Andrew Ng,English,"natural language processing topic 10,natural language processing,advanced,modern",Video,NLP & LLM Engineer Path,PL_010,3,0.0008,2024
CRS_4521,Masterclass Natural Language Processing Topic 9 for Natural Language Processing,https://www.educative.com/course/masterclass-natural-language-processing-topic-9-for-nat-414,Educative,Natural Language Processing,Intermediate,14750,2411,4.8,183,25,Brad Traversy,English,"natural language processing topic 9,natural language processing,intermediate,masterclass",Interactive,NLP & LLM Engineer Path,PL_010,2,0.1628,2024
CRS_4522,Advanced Natural Language Processing Topic 19 for Natural Language Processing,https://www.greatlearning.com/course/advanced-natural-language-processing-topic-19-for-natur-538,Great Learning,Natural Language Processing,Intermediate,3314,647,4.5,115,28.9,Brad Traversy,English,"natural language processing topic 19,natural language processing,intermediate,advanced",Video,NLP & LLM Engineer Path,PL_010,2,0.0407,2022
CRS_4523,In-Depth Natural Language Processing Natural Language Processing Topic 6,https://www.classcentral.com/course/indepth-natural-language-processing-natural-language-pr-408,Class Central,Natural Language Processing,Advanced,12202,948,4.8,43,27.1,Simplilearn,English,"natural language processing topic 6,natural language processing,advanced,in-depth",Article,NLP & LLM Engineer Path,PL_010,3,0.1615,2024
CRS_4524,Masterclass Natural Language Processing Topic 1 for Natural Language Processing,https://www.youtube.com/course/masterclass-natural-language-processing-topic-1-for-nat-424,YouTube,Natural Language Processing,Advanced,8273,1207,4.8,85,15.1,Edureka,English,"natural language processing topic 1,natural language processing,advanced,masterclass",Video,NLP & LLM Engineer Path,PL_010,3,0.1614,2025
CRS_4525,Mastering Natural Language Processing Topic 5 (Natural Language Processing),https://www.deeplearning.ai.com/course/mastering-natural-language-processing-topic-5-natural-l-588,DeepLearning.AI,Natural Language Processing,All Levels,4147,596,4.7,246,23.5,Edureka,English,"natural language processing topic 5,natural language processing,all levels,production-grade",Video,NLP & LLM Engineer Path,PL_010,2,0.1207,2024
CRS_4526,Mastering Natural Language Processing Topic 3 (Natural Language Processing),https://www.udemy.com/course/mastering-natural-language-processing-topic-3-natural-l-416,Udemy,Natural Language Processing,Advanced,5688,1359,4.7,32,30.2,Jose Portilla,English,"natural language processing topic 3,natural language processing,advanced,project-based",Project-based,NLP & LLM Engineer Path,PL_010,3,0.1214,2024
CRS_4527,Natural Language Processing Topic 6 in Natural Language Processing – Practical Guide,https://www.greatlearning.com/course/natural-language-processing-topic-6-in-natural-language-930,Great Learning,Natural Language Processing,Advanced,2002,446,4.5,136,16,Krish Naik,English,"natural language processing topic 6,natural language processing,advanced,practical",Video,NLP & LLM Engineer Path,PL_010,3,0.0404,2024
CRS_4528,In-Depth Natural Language Processing Natural Language Processing Topic 14,https://www.udemy.com/course/indepth-natural-language-processing-natural-language-pr-965,Udemy,Natural Language Processing,Advanced,2628,656,4.7,39,6,Tech With Tim,English,"natural language processing topic 14,natural language processing,advanced,in-depth",Video,NLP & LLM Engineer Path,PL_010,3,0.1206,2023
CRS_4529,Mastering Natural Language Processing Topic 13 (Natural Language Processing),https://www.educative.com/course/mastering-natural-language-processing-topic-13-natural--845,Educative,Natural Language Processing,All Levels,3635,549,4.5,111,36.6,Brad Traversy,English,"natural language processing topic 13,natural language processing,all levels,masterclass",Project-based,NLP & LLM Engineer Path,PL_010,2,0.0406,2023
CRS_4530,Natural Language Processing Natural Language Processing Topic 17 – Advanced Masterclass,https://www.linkedinlearning.com/course/natural-language-processing-natural-language-processing-118,LinkedIn Learning,Natural Language Processing,Intermediate,14084,3243,4.5,15,28.8,Tech With Tim,English,"natural language processing topic 17,natural language processing,intermediate,advanced",Video,NLP & LLM Engineer Path,PL_010,2,0.0434,2024
CRS_4531,Beginner Natural Language Processing: Natural Language Processing Topic 13 Masterclass,https://www.ibmskills.com/course/beginner-natural-language-processing-natural-language-p-170,IBM Skills,Natural Language Processing,Beginner,25269,3694,4.5,226,21.2,Fireship,English,"natural language processing topic 13,natural language processing,beginner,masterclass",Interactive,NLP & LLM Engineer Path,PL_010,1,0.0445,2025
CRS_4532,In-Depth Natural Language Processing Topic 19 for Natural Language Processing,https://www.simplilearn.com/course/indepth-natural-language-processing-topic-19-for-natura-733,Simplilearn,Natural Language Processing,Intermediate,25579,1682,4.7,38,28.2,freeCodeCamp,English,"natural language processing topic 19,natural language processing,intermediate,in-depth",Project-based,NLP & LLM Engineer Path,PL_010,2,0.1229,2022
CRS_4533,Natural Language Processing Topic 10 in Natural Language Processing – Advanced Guide,https://www.ibmskills.com/course/natural-language-processing-topic-10-in-natural-languag-858,IBM Skills,Natural Language Processing,Advanced,9937,978,4.5,109,6.6,Andrew Ng,English,"natural language processing topic 10,natural language processing,advanced,advanced",Interactive,NLP & LLM Engineer Path,PL_010,3,0.0414,2024
CRS_4534,Mastering Natural Language Processing Topic 19 (Natural Language Processing),https://www.classcentral.com/course/mastering-natural-language-processing-topic-19-natural--923,Class Central,Natural Language Processing,Intermediate,5104,921,4.8,24,34.4,Brad Traversy,English,"natural language processing topic 19,natural language processing,intermediate,complete",Video,NLP & LLM Engineer Path,PL_010,2,0.161,2024
CRS_4535,Production-Grade Statistics & Probability Statistics & Probability Topic 9,https://www.greatlearning.com/course/productiongrade-statistics-probability-statistics-proba-777,Great Learning,Statistics & Probability,All Levels,11855,1997,4.7,211,39.3,Simplilearn,English,"statistics & probability topic 9,statistics & probability,all levels,production-grade",Video,Data Scientist Path,PL_004,2,0.1223,2024
CRS_4536,Comprehensive Statistics & Probability Statistics & Probability Topic 18,https://www.ibmskills.com/course/comprehensive-statistics-probability-statistics-probabi-974,IBM Skills,Statistics & Probability,Beginner,1039,210,4.6,236,5,Simplilearn,English,"statistics & probability topic 18,statistics & probability,beginner,comprehensive",Video,Data Scientist Path,PL_004,1,0.0802,2024
CRS_4537,Statistics & Probability Statistics & Probability Topic 12 – Hands-On Course,https://www.coursera.com/course/statistics-probability-statistics-probability-topic-12--126,Coursera,Statistics & Probability,Beginner,10122,951,4.7,191,16.1,Simplilearn,English,"statistics & probability topic 12,statistics & probability,beginner,hands-on",Video,Data Scientist Path,PL_004,1,0.1213,2024
CRS_4538,Complete Statistics & Probability Topic 4 for Statistics & Probability,https://www.simplilearn.com/course/complete-statistics-probability-topic-4-for-statistics--653,Simplilearn,Statistics & Probability,Intermediate,2388,429,4.7,243,14.9,Sentdex,English,"statistics & probability topic 4,statistics & probability,intermediate,complete",Interactive,Data Scientist Path,PL_004,2,0.1204,2022
CRS_4539,Beginner Statistics & Probability: Statistics & Probability Topic 11 Tutorial,https://www.scrimba.com/course/beginner-statistics-probability-statistics-probability--989,Scrimba,Statistics & Probability,Beginner,27051,1237,4.5,46,12.3,Jose Portilla,English,"statistics & probability topic 11,statistics & probability,beginner,zero to hero",Project-based,Data Scientist Path,PL_004,1,0.0426,2023
CRS_4540,Intermediate Statistics & Probability: Statistics & Probability Topic 16 Masterclass,https://www.classcentral.com/course/intermediate-statistics-probability-statistics-probabil-791,Class Central,Statistics & Probability,Intermediate,43639,6127,4.6,180,2.2,Brad Traversy,English,"statistics & probability topic 16,statistics & probability,intermediate,in-depth",Video,Data Scientist Path,PL_004,2,0.0876,2025
CRS_4541,All Levels Statistics & Probability: Statistics & Probability Topic 3 Crash Course,https://www.udacity.com/course/all-levels-statistics-probability-statistics-probabilit-306,Udacity,Statistics & Probability,All Levels,500,101,4.7,195,1.5,Simplilearn,English,"statistics & probability topic 3,statistics & probability,all levels,masterclass",Video,Data Scientist Path,PL_004,2,0.1201,2025
CRS_4542,Mastering Statistics & Probability Topic 13 (Statistics & Probability),https://www.google.com/course/mastering-statistics-probability-topic-13-statistics-pr-579,Google,Statistics & Probability,Beginner,3844,181,4.8,22,28.5,Jose Portilla,English,"statistics & probability topic 13,statistics & probability,beginner,masterclass",Interactive,Data Scientist Path,PL_004,1,0.1603,2025
CRS_4543,Beginner Statistics & Probability: Statistics & Probability Topic 4 Crash Course,https://www.freecodecamp.com/course/beginner-statistics-probability-statistics-probability--730,freeCodeCamp,Statistics & Probability,Beginner,6006,1324,4.9,214,3.3,Colt Steele,English,"statistics & probability topic 4,statistics & probability,beginner,zero to hero",Article,Data Scientist Path,PL_004,1,0.2014,2025
CRS_4544,Mastering Statistics & Probability Topic 8 (Statistics & Probability),https://www.linkedinlearning.com/course/mastering-statistics-probability-topic-8-statistics-pro-571,LinkedIn Learning,Statistics & Probability,Intermediate,7427,1169,4.5,105,16.7,Tech With Tim,English,"statistics & probability topic 8,statistics & probability,intermediate,zero to hero",Video,Data Scientist Path,PL_004,2,0.0413,2025
CRS_4545,Beginner Statistics & Probability: Statistics & Probability Topic 3 Training,https://www.geeksforgeeks.com/course/beginner-statistics-probability-statistics-probability--749,GeeksforGeeks,Statistics & Probability,Beginner,11816,2763,4.8,111,4.2,Traversy Media,English,"statistics & probability topic 3,statistics & probability,beginner,in-depth",Article,Data Scientist Path,PL_004,1,0.1629,2025
CRS_4546,Statistics & Probability Topic 13 in Statistics & Probability – Production-Grade Guide,https://www.deeplearning.ai.com/course/statistics-probability-topic-13-in-statistics-probabili-668,DeepLearning.AI,Statistics & Probability,Beginner,6498,700,4.4,157,8.2,Krish Naik,English,"statistics & probability topic 13,statistics & probability,beginner,production-grade",Interactive,Data Scientist Path,PL_004,1,0.0009,2023
CRS_4547,Statistics & Probability Topic 15 Tutorial (Statistics & Probability),https://www.pluralsight.com/course/statistics-probability-topic-15-tutorial-statistics-pro-157,Pluralsight,Statistics & Probability,Intermediate,3685,801,4.7,29,9.9,Colt Steele,English,"statistics & probability topic 15,statistics & probability,intermediate,in-depth",Interactive,Data Scientist Path,PL_004,2,0.1208,2024
CRS_4548,Statistics & Probability Topic 0 Full Course (Statistics & Probability),https://www.educative.com/course/statistics-probability-topic-0-full-course-statistics-p-659,Educative,Statistics & Probability,Advanced,4871,761,4.8,131,36.7,Krish Naik,English,"statistics & probability topic 0,statistics & probability,advanced,zero to hero",Video,Data Scientist Path,PL_004,3,0.1609,2025
CRS_4549,Intermediate Statistics & Probability: Statistics & Probability Topic 8 Bootcamp,https://www.datacamp.com/course/intermediate-statistics-probability-statistics-probabil-401,DataCamp,Statistics & Probability,Intermediate,6312,851,4.8,32,23.5,codebasics,English,"statistics & probability topic 8,statistics & probability,intermediate,complete",Interactive,Data Scientist Path,PL_004,2,0.161,2025
CRS_4550,Mastering Statistics & Probability Topic 9 (Statistics & Probability),https://www.classcentral.com/course/mastering-statistics-probability-topic-9-statistics-pro-899,Class Central,Statistics & Probability,Beginner,5922,626,4.9,77,34.9,Tech With Tim,English,"statistics & probability topic 9,statistics & probability,beginner,deep dive",Interactive,Data Scientist Path,PL_004,1,0.2008,2025
CRS_4551,Mastering Statistics & Probability Topic 17 (Statistics & Probability),https://www.coursera.com/course/mastering-statistics-probability-topic-17-statistics-pr-264,Coursera,Statistics & Probability,Intermediate,7092,478,4.7,110,23.6,Jose Portilla,English,"statistics & probability topic 17,statistics & probability,intermediate,in-depth",Video,Data Scientist Path,PL_004,2,0.1208,2024
CRS_4552,Project-Based Statistics & Probability Topic 19 for Statistics & Probability,https://www.youtube.com/course/projectbased-statistics-probability-topic-19-for-statis-519,YouTube,Statistics & Probability,Intermediate,10584,761,4.7,60,4.7,Andrei Neagoie,English,"statistics & probability topic 19,statistics & probability,intermediate,project-based",Video,Data Scientist Path,PL_004,2,0.1212,2022
CRS_4553,Beginner Statistics & Probability: Statistics & Probability Topic 1 Masterclass,https://www.pluralsight.com/course/beginner-statistics-probability-statistics-probability--306,Pluralsight,Statistics & Probability,Beginner,1425,156,4.4,134,28.4,Jose Portilla,English,"statistics & probability topic 1,statistics & probability,beginner,from scratch",Interactive,Data Scientist Path,PL_004,1,0.0002,2022
CRS_4554,Mastering Statistics & Probability Topic 14 (Statistics & Probability),https://www.freecodecamp.com/course/mastering-statistics-probability-topic-14-statistics-pr-983,freeCodeCamp,Statistics & Probability,Beginner,26546,2055,4.9,77,21.2,Colt Steele,English,"statistics & probability topic 14,statistics & probability,beginner,production-grade",Interactive,Data Scientist Path,PL_004,1,0.2032,2022
CRS_4555,Intermediate Statistics & Probability: Statistics & Probability Topic 4 Masterclass,https://www.udacity.com/course/intermediate-statistics-probability-statistics-probabil-252,Udacity,Statistics & Probability,Intermediate,40519,8866,4.7,164,4.8,Simplilearn,English,"statistics & probability topic 4,statistics & probability,intermediate,hands-on",Video,Data Scientist Path,PL_004,2,0.1296,2024
CRS_4556,Statistics & Probability Statistics & Probability Topic 8 – From Scratch Masterclass,https://www.datacamp.com/course/statistics-probability-statistics-probability-topic-8-f-449,DataCamp,Statistics & Probability,Advanced,5582,256,4.6,34,6,Jose Portilla,English,"statistics & probability topic 8,statistics & probability,advanced,from scratch",Video,Data Scientist Path,PL_004,3,0.0805,2022
CRS_4557,Statistics & Probability Topic 12 Crash Course (Statistics & Probability),https://www.edx.com/course/statistics-probability-topic-12-crash-course-statistics-945,edX,Statistics & Probability,Advanced,138159,25190,4.6,226,29.3,Tech With Tim,English,"statistics & probability topic 12,statistics & probability,advanced,ultimate",Project-based,Data Scientist Path,PL_004,3,0.1087,2025
CRS_4558,Professional Statistics & Probability Topic 2 for Statistics & Probability,https://www.simplilearn.com/course/professional-statistics-probability-topic-2-for-statist-753,Simplilearn,Statistics & Probability,All Levels,33972,4916,4.8,91,6.6,Tech With Tim,English,"statistics & probability topic 2,statistics & probability,all levels,professional",Article,Data Scientist Path,PL_004,2,0.166,2024
CRS_4559,Statistics & Probability Statistics & Probability Topic 6 – Modern Tutorial,https://www.edx.com/course/statistics-probability-statistics-probability-topic-6-m-119,edX,Statistics & Probability,Intermediate,35857,1845,4.6,89,28.1,Edureka,English,"statistics & probability topic 6,statistics & probability,intermediate,modern",Video,Data Scientist Path,PL_004,2,0.0836,2023
CRS_4560,Practical Statistics & Probability Topic 8 for Statistics & Probability,https://www.scrimba.com/course/practical-statistics-probability-topic-8-for-statistics-832,Scrimba,Statistics & Probability,Advanced,7711,1480,4.5,210,16.5,Brad Traversy,English,"statistics & probability topic 8,statistics & probability,advanced,practical",Interactive,Data Scientist Path,PL_004,3,0.0416,2024
CRS_4561,Advanced Statistics & Probability Statistics & Probability Topic 0,https://www.classcentral.com/course/advanced-statistics-probability-statistics-probability--510,Class Central,Statistics & Probability,Advanced,1358,204,4.9,116,25,Jose Portilla,English,"statistics & probability topic 0,statistics & probability,advanced,advanced",Video,Data Scientist Path,PL_004,3,0.2002,2024
CRS_4562,Complete Statistics & Probability Statistics & Probability Topic 0,https://www.kaggle.com/course/complete-statistics-probability-statistics-probability--504,Kaggle,Statistics & Probability,Beginner,18541,3308,4.6,136,28.8,freeCodeCamp,English,"statistics & probability topic 0,statistics & probability,beginner,complete",Project-based,Data Scientist Path,PL_004,1,0.0838,2023
CRS_4563,Comprehensive Statistics & Probability Statistics & Probability Topic 12,https://www.geeksforgeeks.com/course/comprehensive-statistics-probability-statistics-probabi-650,GeeksforGeeks,Statistics & Probability,Advanced,6552,1054,4.8,80,33,Simplilearn,English,"statistics & probability topic 12,statistics & probability,advanced,comprehensive",Interactive,Data Scientist Path,PL_004,3,0.1612,2025
CRS_4564,Statistics & Probability Topic 2 Masterclass (Statistics & Probability),https://www.ibmskills.com/course/statistics-probability-topic-2-masterclass-statistics-p-487,IBM Skills,Statistics & Probability,Advanced,3214,428,4.6,160,10.5,freeCodeCamp,English,"statistics & probability topic 2,statistics & probability,advanced,deep dive",Video,Data Scientist Path,PL_004,3,0.0805,2024
CRS_4565,Statistics & Probability Statistics & Probability Topic 19 – Production-Grade Course,https://www.greatlearning.com/course/statistics-probability-statistics-probability-topic-19--574,Great Learning,Statistics & Probability,Beginner,7934,875,4.8,200,7.4,Fireship,English,"statistics & probability topic 19,statistics & probability,beginner,production-grade",Interactive,Data Scientist Path,PL_004,1,0.1611,2025
CRS_4566,Statistics & Probability Topic 14 Guide (Statistics & Probability),https://www.simplilearn.com/course/statistics-probability-topic-14-guide-statistics-probab-793,Simplilearn,Statistics & Probability,Intermediate,36010,6143,4.5,225,16.1,Tech With Tim,English,"statistics & probability topic 14,statistics & probability,intermediate,production-grade",Interactive,Data Scientist Path,PL_004,2,0.0471,2024
CRS_4567,Masterclass Statistics & Probability Topic 13 for Statistics & Probability,https://www.udemy.com/course/masterclass-statistics-probability-topic-13-for-statist-516,Udemy,Statistics & Probability,Beginner,31427,5469,4.6,46,25.2,codebasics,English,"statistics & probability topic 13,statistics & probability,beginner,masterclass",Video,Data Scientist Path,PL_004,1,0.0863,2022
CRS_4568,Beginner Statistics & Probability: Statistics & Probability Topic 17 Crash Course,https://www.kaggle.com/course/beginner-statistics-probability-statistics-probability--840,Kaggle,Statistics & Probability,Beginner,28655,4436,4.7,34,29.5,Sentdex,English,"statistics & probability topic 17,statistics & probability,beginner,project-based",Interactive,Data Scientist Path,PL_004,1,0.1253,2024
CRS_4569,Statistics & Probability Topic 8 Workshop (Statistics & Probability),https://www.youtube.com/course/statistics-probability-topic-8-workshop-statistics-prob-610,YouTube,Statistics & Probability,Intermediate,4082,409,4.7,11,38.5,Andrew Ng,English,"statistics & probability topic 8,statistics & probability,intermediate,zero to hero",Bootcamp,Data Scientist Path,PL_004,2,0.1205,2023
CRS_4570,Mathematics for ML Topic 12 Series (Mathematics for ML),https://www.codecademy.com/course/mathematics-for-ml-topic-12-series-mathematics-for-ml-829,Codecademy,Mathematics for ML,Beginner,6475,969,4.8,52,37.9,codebasics,English,"mathematics for ml topic 12,mathematics for ml,beginner,deep dive",Project-based,ML Engineer Path,PL_009,1,0.1611,2022
CRS_4571,Mathematics for ML Mathematics for ML Topic 15 – Project-Based Training,https://www.kaggle.com/course/mathematics-for-ml-mathematics-for-ml-topic-15-projectb-996,Kaggle,Mathematics for ML,Beginner,63847,6971,4.7,238,4,Andrew Ng,English,"mathematics for ml topic 15,mathematics for ml,beginner,project-based",Interactive,ML Engineer Path,PL_009,1,0.1295,2024
CRS_4572,Beginner Mathematics for ML: Mathematics for ML Topic 16 Full Course,https://www.udacity.com/course/beginner-mathematics-for-ml-mathematics-for-ml-topic-16-441,Udacity,Mathematics for ML,Beginner,6619,1159,4.7,34,23.3,codebasics,English,"mathematics for ml topic 16,mathematics for ml,beginner,hands-on",Video,ML Engineer Path,PL_009,1,0.1213,2024
CRS_4573,Mathematics for ML Topic 11 Crash Course (Mathematics for ML),https://www.ibmskills.com/course/mathematics-for-ml-topic-11-crash-course-mathematics-fo-558,IBM Skills,Mathematics for ML,Beginner,4228,433,4.7,249,22.3,Jose Portilla,English,"mathematics for ml topic 11,mathematics for ml,beginner,complete",Article,ML Engineer Path,PL_009,1,0.1206,2025
CRS_4574,Mathematics for ML Topic 15 in Mathematics for ML – Project-Based Guide,https://www.udacity.com/course/mathematics-for-ml-topic-15-in-mathematics-for-ml-proje-410,Udacity,Mathematics for ML,All Levels,4453,1056,4.7,121,4.8,Tech With Tim,English,"mathematics for ml topic 15,mathematics for ml,all levels,project-based",Article,ML Engineer Path,PL_009,2,0.1211,2022
CRS_4575,Advanced Mathematics for ML Topic 10 for Mathematics for ML,https://www.codecademy.com/course/advanced-mathematics-for-ml-topic-10-for-mathematics-fo-808,Codecademy,Mathematics for ML,Beginner,7114,431,4.6,180,32.3,Fireship,English,"mathematics for ml topic 10,mathematics for ml,beginner,advanced",Video,ML Engineer Path,PL_009,1,0.0807,2023
CRS_4576,Comprehensive Mathematics for ML Mathematics for ML Topic 3,https://www.pluralsight.com/course/comprehensive-mathematics-for-ml-mathematics-for-ml-top-469,Pluralsight,Mathematics for ML,Intermediate,511,102,4.7,21,11.2,Andrew Ng,English,"mathematics for ml topic 3,mathematics for ml,intermediate,comprehensive",Interactive,ML Engineer Path,PL_009,2,0.1201,2023
CRS_4577,Mathematics for ML Topic 7 in Mathematics for ML – Advanced Guide,https://www.geeksforgeeks.com/course/mathematics-for-ml-topic-7-in-mathematics-for-ml-advanc-269,GeeksforGeeks,Mathematics for ML,Beginner,33195,8242,4.9,202,22.7,Traversy Media,English,"mathematics for ml topic 7,mathematics for ml,beginner,advanced",Video,ML Engineer Path,PL_009,1,0.2086,2024
CRS_4578,Masterclass Mathematics for ML Topic 13 for Mathematics for ML,https://www.pluralsight.com/course/masterclass-mathematics-for-ml-topic-13-for-mathematics-654,Pluralsight,Mathematics for ML,Intermediate,10367,1623,4.7,78,31.4,Simplilearn,English,"mathematics for ml topic 13,mathematics for ml,intermediate,masterclass",Article,ML Engineer Path,PL_009,2,0.1219,2024
CRS_4579,Professional Mathematics for ML Mathematics for ML Topic 4,https://www.edx.com/course/professional-mathematics-for-ml-mathematics-for-ml-topi-950,edX,Mathematics for ML,Intermediate,13512,689,4.7,191,1.8,Traversy Media,English,"mathematics for ml topic 4,mathematics for ml,intermediate,professional",Video,ML Engineer Path,PL_009,2,0.1213,2024
CRS_4580,Advanced Mathematics for ML Topic 18 for Mathematics for ML,https://www.linkedinlearning.com/course/advanced-mathematics-for-ml-topic-18-for-mathematics-fo-235,LinkedIn Learning,Mathematics for ML,Beginner,6532,1509,4.8,50,10.9,Brad Traversy,English,"mathematics for ml topic 18,mathematics for ml,beginner,advanced",Interactive,ML Engineer Path,PL_009,1,0.1616,2025
CRS_4581,Professional Mathematics for ML Mathematics for ML Topic 2,https://www.coursera.com/course/professional-mathematics-for-ml-mathematics-for-ml-topi-301,Coursera,Mathematics for ML,Beginner,106980,7561,4.8,62,17.2,Colt Steele,English,"mathematics for ml topic 2,mathematics for ml,beginner,professional",Video,ML Engineer Path,PL_009,1,0.1726,2024
CRS_4582,Advanced Mathematics for ML Topic 1 for Mathematics for ML,https://www.pluralsight.com/course/advanced-mathematics-for-ml-topic-1-for-mathematics-for-925,Pluralsight,Mathematics for ML,Beginner,61142,7728,4.5,205,11.2,Fireship,English,"mathematics for ml topic 1,mathematics for ml,beginner,advanced",Video,ML Engineer Path,PL_009,1,0.0499,2025
CRS_4583,Production-Grade Mathematics for ML Mathematics for ML Topic 14,https://www.classcentral.com/course/productiongrade-mathematics-for-ml-mathematics-for-ml-t-178,Class Central,Mathematics for ML,Beginner,46183,1935,4.4,66,14,Brad Traversy,English,"mathematics for ml topic 14,mathematics for ml,beginner,production-grade",Video,ML Engineer Path,PL_009,1,0.0044,2023
CRS_4584,Mathematics for ML Topic 11 Series (Mathematics for ML),https://www.udemy.com/course/mathematics-for-ml-topic-11-series-mathematics-for-ml-247,Udemy,Mathematics for ML,Intermediate,4583,443,4.6,158,36.9,Andrew Ng,English,"mathematics for ml topic 11,mathematics for ml,intermediate,from scratch",Video,ML Engineer Path,PL_009,2,0.0806,2025
CRS_4585,Project-Based Mathematics for ML Mathematics for ML Topic 13,https://www.freecodecamp.com/course/projectbased-mathematics-for-ml-mathematics-for-ml-topi-176,freeCodeCamp,Mathematics for ML,Beginner,6544,1482,4.6,134,24.8,freeCodeCamp,English,"mathematics for ml topic 13,mathematics for ml,beginner,project-based",Video,ML Engineer Path,PL_009,1,0.0815,2025
CRS_4586,Complete Mathematics for ML Mathematics for ML Topic 2,https://www.simplilearn.com/course/complete-mathematics-for-ml-mathematics-for-ml-topic-2-900,Simplilearn,Mathematics for ML,All Levels,7872,626,4.6,26,3.9,Tech With Tim,English,"mathematics for ml topic 2,mathematics for ml,all levels,complete",Article,ML Engineer Path,PL_009,2,0.0809,2025
CRS_4587,Beginner Mathematics for ML: Mathematics for ML Topic 9 Guide,https://www.edx.com/course/beginner-mathematics-for-ml-mathematics-for-ml-topic-9--753,edX,Mathematics for ML,Beginner,52482,5069,4.6,230,16.4,Tech With Tim,English,"mathematics for ml topic 9,mathematics for ml,beginner,deep dive",Video,ML Engineer Path,PL_009,1,0.0873,2024
CRS_4588,Ultimate Mathematics for ML Topic 4 for Mathematics for ML,https://www.classcentral.com/course/ultimate-mathematics-for-ml-topic-4-for-mathematics-for-454,Class Central,Mathematics for ML,Intermediate,669,111,4.6,119,10.8,Brad Traversy,English,"mathematics for ml topic 4,mathematics for ml,intermediate,ultimate",Video,ML Engineer Path,PL_009,2,0.0801,2024
CRS_4589,Practical Mathematics for ML Topic 0 for Mathematics for ML,https://www.google.com/course/practical-mathematics-for-ml-topic-0-for-mathematics-fo-790,Google,Mathematics for ML,Intermediate,22817,3802,4.7,72,18.1,Krish Naik,English,"mathematics for ml topic 0,mathematics for ml,intermediate,practical",Video,ML Engineer Path,PL_009,2,0.1244,2025
CRS_4590,Mathematics for ML Topic 11 in Mathematics for ML – Hands-On Guide,https://www.simplilearn.com/course/mathematics-for-ml-topic-11-in-mathematics-for-ml-hands-357,Simplilearn,Mathematics for ML,All Levels,10884,1542,4.9,105,32.9,Maximilian Schwarzmüller,English,"mathematics for ml topic 11,mathematics for ml,all levels,hands-on",Video,ML Engineer Path,PL_009,2,0.2019,2022
CRS_4591,Mathematics for ML Topic 2 in Mathematics for ML – Deep Dive Guide,https://www.classcentral.com/course/mathematics-for-ml-topic-2-in-mathematics-for-ml-deep-d-481,Class Central,Mathematics for ML,Intermediate,4063,753,4.9,182,23.4,Simplilearn,English,"mathematics for ml topic 2,mathematics for ml,intermediate,deep dive",Video,ML Engineer Path,PL_009,2,0.2008,2024
CRS_4592,Deep Dive Mathematics for ML Mathematics for ML Topic 10,https://www.coursera.com/course/deep-dive-mathematics-for-ml-mathematics-for-ml-topic-1-498,Coursera,Mathematics for ML,Beginner,10110,404,4.6,159,13.7,Fireship,English,"mathematics for ml topic 10,mathematics for ml,beginner,deep dive",Article,ML Engineer Path,PL_009,1,0.0809,2023
CRS_4593,Mathematics for ML Topic 2 Crash Course (Mathematics for ML),https://www.ibmskills.com/course/mathematics-for-ml-topic-2-crash-course-mathematics-for-800,IBM Skills,Mathematics for ML,Intermediate,1911,396,4.6,150,38,codebasics,English,"mathematics for ml topic 2,mathematics for ml,intermediate,practical",Video,ML Engineer Path,PL_009,2,0.0804,2024
CRS_4594,Mastering Mathematics for ML Topic 9 (Mathematics for ML),https://www.scrimba.com/course/mastering-mathematics-for-ml-topic-9-mathematics-for-ml-135,Scrimba,Mathematics for ML,Intermediate,3561,368,4.7,239,13.7,Brad Traversy,English,"mathematics for ml topic 9,mathematics for ml,intermediate,advanced",Video,ML Engineer Path,PL_009,2,0.1205,2025
CRS_4595,Advanced Mathematics for ML: Mathematics for ML Topic 2 Bootcamp,https://www.classcentral.com/course/advanced-mathematics-for-ml-mathematics-for-ml-topic-2--704,Class Central,Mathematics for ML,Advanced,9192,1154,4.8,161,27.2,codebasics,English,"mathematics for ml topic 2,mathematics for ml,advanced,production-grade",Video,ML Engineer Path,PL_009,3,0.1614,2023
CRS_4596,Mastering Mathematics for ML Topic 6 (Mathematics for ML),https://www.pluralsight.com/course/mastering-mathematics-for-ml-topic-6-mathematics-for-ml-147,Pluralsight,Mathematics for ML,Advanced,1818,443,4.5,177,20.7,codebasics,English,"mathematics for ml topic 6,mathematics for ml,advanced,from scratch",Video,ML Engineer Path,PL_009,3,0.0404,2024
CRS_4597,Advanced Mathematics for ML Mathematics for ML Topic 13,https://www.kaggle.com/course/advanced-mathematics-for-ml-mathematics-for-ml-topic-13-914,Kaggle,Mathematics for ML,Intermediate,2592,252,4.7,25,14.1,Andrei Neagoie,English,"mathematics for ml topic 13,mathematics for ml,intermediate,advanced",Video,ML Engineer Path,PL_009,2,0.1203,2022
